id_hex,id_imovel,titulo,url,preco,descricao,quartos,suites,banheiros,vagas,area,bairro,imagem,imagens,imobiliaria,data_extracao
27093646b2a3,dfimoveis_1404765,"Quadra 207, SUL, AGUAS CLARAS",/imovel/apartamento-3-quartos-aluguel-sul-aguas-claras-df-quadra-207-1404765,3700,"TH35674 - Qd 207 Praca Uirapuru Águas Claras - Res. Imprensa IV, Apartamento 03 quartos, 130m². Agende sua visita!  

Im... 30/07/26",3 Quartos,1 Suíte,N/A,1 Vaga,129 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1404765/c0d2e8a3e15eae33901860dfd9df623e.webp,['https://img.dfimoveis.com.br/fotos/1404765/c0d2e8a3e15eae33901860dfd9df623e.webp'],Thaís Imobiliária,2026-08-30T15:08:03.658405
06e0aa149a43,dfimoveis_1409492,"SQS 310 Bloco I, ASA SUL, BRASILIA",/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-310-bloco-i-1409492,17000,"Descubra um conforto exclusivo na SQS 310 Bloco I, ASA Sul, Brasília—um apartamento de alto padrão ideal para quem busca... 10/08/26",4 Quartos,4 Suítes,N/A,3 Vagas,221 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1409492/cd30155675e2efc2655f70134aca3628.webp,['https://img.dfimoveis.com.br/fotos/1409492/cd30155675e2efc2655f70134aca3628.webp'],Cavalcante Imóveis,2026-08-30T15:08:03.660547
f0ce2ff6d30d,dfimoveis_945614,"CA 11, LAGO NORTE, BRASILIA",/imovel/apartamento-1-quarto-aluguel-lago-norte-brasilia-df-ca-11-945614,3500,"CA 11 - CONDOMÍNIO VILLE DART - LOCAÇÃO EXCELENTE DUPLEX

TÉRREO:
- SALA COM RACK, CORTINAS PERSIANAS, AR CONDICIONADO.
... 26/03/24",1 Quarto,N/A,N/A,2 Vagas,64 m²,Lago Norte,https://img.dfimoveis.com.br/fotos/945614/8977aa47dce209258f32047ce19a5685.webp,['https://img.dfimoveis.com.br/fotos/945614/8977aa47dce209258f32047ce19a5685.webp'],J Ribeiro Emp Imobiliários,2026-08-30T15:08:03.662602
f98f21ce51f4,dfimoveis_1404924,"Quadra 3, SOBRADINHO, SOBRADINHO",/imovel/prdio-0-quartos-aluguel-sobradinho-sobradinho-df-quadra-3-1404924,64000,"Oportunidade Comercial Diferenciada em Sobradinho — Edifício Corporativo com Lajes Flexíveis

Apresentamos um empreendim... 30/07/26",N/A,N/A,N/A,16 Vagas,1600 m²,Sobradinho,https://img.dfimoveis.com.br/fotos/1404924/199984f20611310de2c5fe2fb27cedde.webp,['https://img.dfimoveis.com.br/fotos/1404924/199984f20611310de2c5fe2fb27cedde.webp'],DOMMA IMOB,2026-08-30T15:08:03.664557
22f48f6278ce,dfimoveis_1410607,"Rua ALECRIM, SUL, AGUAS CLARAS",/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-rua-alecrim-1410607,2450,"TH35790 - Rua Alecrim Aguas Claras  - Apartamento 01 quarto, 33m². Agende sua visita! 
 
Excelente apartamento 100% mobi... 12/08/26",1 Quarto,N/A,N/A,1 Vaga,33 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1410607/dc59b3df57b26d06f387be16f4773e11.webp,['https://img.dfimoveis.com.br/fotos/1410607/dc59b3df57b26d06f387be16f4773e11.webp'],Thaís Imobiliária,2026-08-30T15:08:03.667751
3fbcb74c8d51,dfimoveis_1405904,"SHTN Trecho 2, ASA NORTE, BRASILIA",/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-shtn-trecho-2-1405904,3500,"SHTN - Apartamento Loft/Studio mobiliado no The Sun - Asa Norte - DF

Imagine viver em um apartamento/studio reformado, ... 02/08/26",1 Quarto,N/A,N/A,N/A,30 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1405904/cf135ddf73f170bd8781e322c1a74fc9.webp,['https://img.dfimoveis.com.br/fotos/1405904/cf135ddf73f170bd8781e322c1a74fc9.webp'],Coemi Imóveis ,2026-08-30T15:08:03.670002
162e74b0ecd5,dfimoveis_1420564,"SRTVS Conjunto D Blocos A, B E C Lote 05, ASA SUL, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-sul-brasilia-df-srtvs-conjunto-d-blocos-a-b-e-c-lote-05-1420564,1000,"Sala dividida em 3 ambientes, com piso em cerâmica, banheiro e ar refrigerado

TRATAR: (61) 9 8401-6065 30/08/26",N/A,N/A,N/A,N/A,30 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1420564/9bd41d679074575b0a9ca2679a15e603.webp,['https://img.dfimoveis.com.br/fotos/1420564/9bd41d679074575b0a9ca2679a15e603.webp'],Sérgio Leal Consultor Imobiliário,2026-08-30T15:08:03.674863
6486f00783c7,dfimoveis_1300197,"SHIS QI 3 Conjunto 3, LAGO SUL, BRASILIA",/imovel/casa-4-quartos-aluguel-lago-sul-brasilia-df-shis-qi-3-conjunto-3-1300197,25000,"A Direct Prime traz para você uma casa que serve perfeitamente para escritório ou para embaixadas.

Localização privileg... 07/02/26",8 Quartos,6 Suítes,N/A,10 Vagas,900 m²,Lago Sul,https://img.dfimoveis.com.br/fotos/1300197/3c9bf75a3a29903b9399a25474ed3d6e.webp,['https://img.dfimoveis.com.br/fotos/1300197/3c9bf75a3a29903b9399a25474ed3d6e.webp'],DIRECT PRIME ,2026-08-30T15:08:03.677142
45427b16bf96,dfimoveis_1413236,"SQNW 311 Bloco C, NOROESTE, BRASILIA",/imovel/apartamento-1-quarto-aluguel-noroeste-brasilia-df-sqnw-311-bloco-c-1413236,5000,"Victor Cruz Negócios Imobiliários LTDA aluga:

SQNW 311 Bloco C, Atrium Platine.

Apto luxuoso mobiliado 39m2, com 1 vag... 17/08/26",1 Quarto,N/A,N/A,1 Vaga,39 m²,Noroeste,https://img.dfimoveis.com.br/fotos/1413236/dddea03f624794b1bb84843c3fcaad36.webp,['https://img.dfimoveis.com.br/fotos/1413236/dddea03f624794b1bb84843c3fcaad36.webp'],Victor Cruz Negócios Imobiliários,2026-08-30T15:08:16.337707
9c817f9d4e17,dfimoveis_1420471,"STRC Trecho 4, SETOR INDUSTRIAL, GUARA",/imovel/loja-0-quartos-aluguel-setor-industrial-guara-df-strc-trecho-4-1420471,4000,"Grande Oportunidade!

Imóvel versátil à venda no STRC Trecho 04, ideal para fins comerciais, reunindo espaço, funcionali... 30/08/26",N/A,N/A,N/A,N/A,300 m²,Guará,https://img.dfimoveis.com.br/fotos/1420471/cb712529c93687392442830b8eda5a76.webp,['https://img.dfimoveis.com.br/fotos/1420471/cb712529c93687392442830b8eda5a76.webp'],RE/MAX Veritas,2026-08-30T15:08:16.339721
032a3a30e876,dfimoveis_1415836,"Quadra 6 Lote C, JARDIM BOTANICO, BRASILIA",/imovel/loja-0-quartos-aluguel-jardim-botanico-brasilia-df-quadra-6-lote-c-1415836,3014,O Leben 225 foi idealizado para atender profissionais da área da saúde e investidores que buscam um empreendimento moder... 21/08/26,N/A,N/A,N/A,N/A,29 m²,Jardim Botânico,https://img.dfimoveis.com.br/fotos/1415836/2d3977e0f3adbafc37881d58d62fbf90.webp,['https://img.dfimoveis.com.br/fotos/1415836/2d3977e0f3adbafc37881d58d62fbf90.webp'],Acontece Imobiliária,2026-08-30T15:08:16.341695
c4ac80cb02c9,dfimoveis_1325491,"CRNW 510 Bloco B Lote 2, NOROESTE, BRASILIA",/imovel/loja-0-quartos-aluguel-noroeste-brasilia-df-crnw-510-bloco-b-lote-2-1325491,11900,"SOUL HOUSING & SHOP – NOROESTE

O Soul se consolidou como um dos principais polos comerciais do Noroeste, destacando-se ... 26/03/26",N/A,N/A,N/A,N/A,188 m²,Noroeste,https://img.dfimoveis.com.br/fotos/1325491/7af3417aba768bc6c0c7aacd33d5bb66.webp,['https://img.dfimoveis.com.br/fotos/1325491/7af3417aba768bc6c0c7aacd33d5bb66.webp'],Celso Lima,2026-08-30T15:08:16.343759
6b97bfcc6cd8,dfimoveis_1401063,"Quadra 207, SUL, AGUAS CLARAS",/imovel/apartamento-3-quartos-aluguel-sul-aguas-claras-df-quadra-207-1401063,3300,"Um imóvel funcional, confortável e bem distribuído, ideal para quem busca praticidade no dia a dia.

   Sala ampla, com ... 22/07/26",3 Quartos,1 Suíte,N/A,1 Vaga,95 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1401063/339ef2979560108748a62610fa09cc56.webp,['https://img.dfimoveis.com.br/fotos/1401063/339ef2979560108748a62610fa09cc56.webp'],Alpha Brasilia Administradora de Imóveis,2026-08-30T15:08:16.346308
c3e7c17dbc79,dfimoveis_1406135,"SHCES Quadra 505 Bloco D, NOVO, CRUZEIRO",/imovel/apartamento-3-quartos-aluguel-novo-cruzeiro-df-shces-quadra-505-bloco-d-1406135,4100,"TRG imobiliária ALUGA ! 

Excelente apartamento na SHCES 505 Bloco D, Cruzeiro Novo, com 80m² muito bem distribuídos em:... 03/08/26",3 Quartos,N/A,N/A,1 Vaga,80 m²,Cruzeiro,https://img.dfimoveis.com.br/fotos/1406135/8ba6eb20d7dc1752e9a99312e745337c.webp,['https://img.dfimoveis.com.br/fotos/1406135/8ba6eb20d7dc1752e9a99312e745337c.webp'],TRG imobiliária ,2026-08-30T15:08:16.349177
84bfb159ed44,dfimoveis_1418674,"SHIS QI 11 Conjunto 10, LAGO SUL, BRASILIA",/imovel/casa-4-quartos-aluguel-lago-sul-brasilia-df-shis-qi-11-conjunto-10-1418674,18500,"Excelente oportunidade no Lago Sul, Brasília: sobrado de 6 quartos, com 3 suítes, ampla área de 550m² e 5 vagas de garag... 26/08/26",6 Quartos,3 Suítes,N/A,5 Vagas,550 m²,Lago Sul,https://img.dfimoveis.com.br/fotos/1418674/b357e0441bb45f00d308504dee706d84.webp,['https://img.dfimoveis.com.br/fotos/1418674/b357e0441bb45f00d308504dee706d84.webp'],José Carlos Corretor de Imóveis,2026-08-30T15:08:16.351849
264c2b1f539a,dfimoveis_810757,"SAAN Quadra 3, SAAN, SETOR INDUSTRIAL",/imovel/prdio-0-quartos-aluguel-saan-setor-industrial-df-saan-quadra-3-810757,150000,"SAAN QD 03/04 LT 815/816

Área: 4.000 M2
Aluguel: R$100.000,00
IPTU: a confirmar

AMRBrasil aluga amplo prédio comercial... 28/07/23",N/A,N/A,N/A,N/A,4000 m²,Setor Industrial,https://img.dfimoveis.com.br/fotos/810757/bd107e34fe4a23dcbc7ce635849155ec.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/810757/bd107e34fe4a23dcbc7ce635849155ec.jpg?format=webp'],AMRBRASIL Assessoria Imobiliária ,2026-08-30T15:08:16.353862
68d2820b1206,dfimoveis_1369806,"SOFN Quadra 2, SOF NORTE, SETOR INDUSTRIAL",/imovel/galpo-0-quartos-aluguel-sof-norte-setor-industrial-df-sofn-quadra-2-1369806,17000,"Instale sua empresa em um dos endereços logísticos e comerciais mais valorizados de Brasília.

Excelente galpão com vão ... 17/06/26",N/A,N/A,N/A,N/A,493 m²,Setor Industrial,https://img.dfimoveis.com.br/fotos/1369806/56fa8ac2e90f0b6533f0bce499d94cb6.webp,['https://img.dfimoveis.com.br/fotos/1369806/56fa8ac2e90f0b6533f0bce499d94cb6.webp'],Coemi Imóveis ,2026-08-30T15:08:16.357425
d4ed23ab149a,dfimoveis_1316002,"SQN 110 Bloco H, ASA NORTE, BRASILIA",/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-110-bloco-h-1316002,9490,"Excelente apartamento mobiliado para locação na SQN 110, Bloco H, vazado,proporcionando ótima ventilação e iluminação ... 07/03/26",3 Quartos,2 Suítes,N/A,2 Vagas,118 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1316002/b681f3a1597b66d3bd330afb6066f4c4.webp,['https://img.dfimoveis.com.br/fotos/1316002/b681f3a1597b66d3bd330afb6066f4c4.webp'],Unique Imóveis,2026-08-30T15:08:16.360714
1be7b89d88ff,dfimoveis_1241748,"SAUS Quadra 04 Lote 9/10, ASA SUL, BRASILIA",/imovel/sala-0-quartos-aluguel-asa-sul-brasilia-df-saus-quadra-04-lote-9-10-1241748,1900,"Sala comercial no Victoria Office Tower – andar alto, moderna e versátil COM VAGA Privativa.

Sala com 27m², localizada ... 10/10/25",N/A,N/A,N/A,N/A,27 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1241748/2296d7ccbb3c20a3a430ce0a549b14c7.webp,['https://img.dfimoveis.com.br/fotos/1241748/2296d7ccbb3c20a3a430ce0a549b14c7.webp'],Alladyno imóveis,2026-08-30T15:08:16.363525
ef34824a13c6,dfimoveis_601805,"SMPW Quadra 5 Conjunto 11, PARK WAY, BRASILIA",/imovel/lote-terreno-rea-0-quartos-aluguel-park-way-brasilia-df-smpw-quadra-5-conjunto-11-601805,15000,"SMPW QUADRA 5 CONJUNTO 11




Excelente lote para LOCAÇÃO 


Ao lado de Aguas Claras, próximo Igreja Park Way ( Imaculad... 11/08/22",N/A,N/A,N/A,N/A,2500 m²,Park Way,https://img.dfimoveis.com.br/fotos/601805/4f1138dcab0f22b8a37155e6acaa8d69.webp,['https://img.dfimoveis.com.br/fotos/601805/4f1138dcab0f22b8a37155e6acaa8d69.webp'],Inove Negócios ,2026-08-30T15:08:16.366383
446f499e7550,dfimoveis_1136070,"SCLRN 710 Bloco H, ASA NORTE, BRASILIA",/imovel/loja-0-quartos-aluguel-asa-norte-brasilia-df-sclrn-710-bloco-h-1136070,3118,"ALUGUEL BRUTO --------------------------------------------- R$ 3.669,89
DESCONTO PONTUALIDADE--------------------------R... 27/03/25",N/A,N/A,N/A,N/A,159 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1136070/0d402dc2d24bfdc626692e0cc87c53c1.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/1136070/0d402dc2d24bfdc626692e0cc87c53c1.jpg?format=webp'],Antônio Filho Imobiliária,2026-08-30T15:08:16.368529
3d3074f59b20,dfimoveis_1412143,"SIG Quadra 1, SIG, BRASILIA",/imovel/sala-0-quartos-aluguel-sig-brasilia-df-sig-quadra-1-1412143,2190,"NEVES TEIXEIRA IMÓVEIS ALUGA

Excelente sala comercial no Centro Empresarial Parque Brasília, localizado no SIG Quadra 1... 15/08/26",N/A,N/A,N/A,N/A,36 m²,Outro,https://img.dfimoveis.com.br/fotos/1412143/03d3ee9b6f37e52fad7972b18607c3bb.webp,['https://img.dfimoveis.com.br/fotos/1412143/03d3ee9b6f37e52fad7972b18607c3bb.webp'],Neves Teixeira Imóveis,2026-08-30T15:08:16.371370
6fb0ef79766e,dfimoveis_578891,"SCES Trecho 4, ASA SUL, BRASILIA",/imovel/apartamento-1-quarto-aluguel-asa-sul-brasilia-df-sces-trecho-4-578891,7200,"Camarote Brisas do Lago – Vista Lago/Piscina

Apartamento reformado e mobiliado, com 64 m², localizado em um dos melhore... 11/07/22",1 Quarto,1 Suíte,N/A,1 Vaga,64 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/578891/7451a39117b94935c7018fc5101c1002.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/578891/7451a39117b94935c7018fc5101c1002.jpg?format=webp'],Abdala Imóveis,2026-08-30T15:08:16.374674
393f7c174625,dfimoveis_1222780,"SGCV, PARK SUL, BRASILIA",/imovel/sala-0-quartos-aluguel-park-sul-brasilia-df-sgcv-1222780,5900,"Alugue sem Fiador, sem burocracia e sem taxa de adesão,
pagando apenas 12,5% do valor do aluguel mensal. 
Aprovação med... 04/09/25",N/A,N/A,N/A,N/A,38 m²,Park Sul,https://img.dfimoveis.com.br/fotos/1222780/2b1c84d642d7f820c2ad9303ec3beedf.webp,['https://img.dfimoveis.com.br/fotos/1222780/2b1c84d642d7f820c2ad9303ec3beedf.webp'],Acontece Imobiliária,2026-08-30T15:08:16.377042
cd1e627073d2,dfimoveis_1408316,"Rua 16, SUL, AGUAS CLARAS",/imovel/apartamento-3-quartos-aluguel-sul-aguas-claras-df-rua-16-1408316,3500,"SALA;
 03 QUARTOS SENDO 01 SUÍTE; 
 COZINHA COM ARMÁRIOS;
 ÁREA DE SERVIÇO;
 BANHEIRO DE SERVIÇO;
 01 VAGA DE GARAGEM .... 07/08/26",3 Quartos,1 Suíte,N/A,1 Vaga,75 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1408316/2ba3c1c8f362bac7ec217993a4315af0.webp,['https://img.dfimoveis.com.br/fotos/1408316/2ba3c1c8f362bac7ec217993a4315af0.webp'],Alpha Brasilia Administradora de Imóveis,2026-08-30T15:08:16.379201
a6bd4ab20bd8,dfimoveis_1204781,"SQNW 107, NOROESTE, BRASILIA",/imovel/apartamento-3-quartos-aluguel-noroeste-brasilia-df-sqnw-107-1204781,14000,"Elegante apartamento de 171 m2, de 4 quartos atualmente transformado em 3 suítes, alugado totalmente mobiliado e equipad... 01/08/25",3 Quartos,3 Suítes,N/A,4 Vagas,171 m²,Noroeste,https://img.dfimoveis.com.br/fotos/1204781/0b5f5bc8310a7cf896fe680e6d59b46f.webp,['https://img.dfimoveis.com.br/fotos/1204781/0b5f5bc8310a7cf896fe680e6d59b46f.webp'],Curadoria de Imóveis,2026-08-30T15:08:16.381332
88c05c96f906,dfimoveis_749008,"CLN 204, ASA NORTE, BRASILIA",/imovel/loja-0-quartos-aluguel-asa-norte-brasilia-df-cln-204-749008,2450,"Granville Negócios Imobiliários Aluga:

Loja com 50m² com divisória no subsolo, na CLN 204 da asa norte, muito bem local... 15/04/23",N/A,N/A,N/A,N/A,48 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/749008/8d20f762384f4e597faf034997e156ba.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/749008/8d20f762384f4e597faf034997e156ba.jpg?format=webp'],Granville Negócios Imobiliários,2026-08-30T15:08:16.383272
0002d71797bd,dfimoveis_979568,"CA 11, LAGO NORTE, BRASILIA",/imovel/apartamento-2-quartos-aluguel-lago-norte-brasilia-df-ca-11-979568,4000,".
....:::: NEXT Lago Norte ::::.....
.
CA 11 Condomínio fechado em terreno de esquina a 700 metros do Shopping Iguatemi ... 27/05/24",2 Quartos,2 Suítes,N/A,2 Vagas,65 m²,Lago Norte,https://img.dfimoveis.com.br/fotos/979568/b834e170f4ccb086e121bf93bb7f837b.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/979568/b834e170f4ccb086e121bf93bb7f837b.jpg?format=webp'],Inplanta Empreendimentos Imobiliários ,2026-08-30T15:08:16.385629
857c14870a9c,dfimoveis_1042850,"Avenida das Araucárias, SUL, AGUAS CLARAS",/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-avenida-das-araucarias-1042850,2400,"ESPECIFICAÇÕES DO APARTAMENTO:

Apartamento 01 quarto com 34 m², armários planejados em todos os ambientes, com painel d... 23/09/24",1 Quarto,1 Suíte,N/A,N/A,34 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1042850/73daee3c07bb46fc41408027bc37f1cf.webp,['https://img.dfimoveis.com.br/fotos/1042850/73daee3c07bb46fc41408027bc37f1cf.webp'],Real Capital Imobiliária,2026-08-30T15:08:16.388764
650021033581,dfimoveis_1419819,"Rodovia BR 040, SANTA MARIA, SANTA MARIA",/imovel/apartamento-3-quartos-aluguel-santa-maria-santa-maria-df-rodovia-br-040-1419819,2500,"fone 61 99881 6889

forma de garantia caução.

- 3 dormitórios (1 suíte) para toda a sua família
- Área útil de 68m² bem... 28/08/26",3 Quartos,1 Suíte,N/A,1 Vaga,68 m²,Santa Maria,https://img.dfimoveis.com.br/fotos/1419819/771806d4ab0a00a69affd89f71b99f17.webp,['https://img.dfimoveis.com.br/fotos/1419819/771806d4ab0a00a69affd89f71b99f17.webp'],Edmilson Araujo,2026-08-30T15:08:16.392378
70349c97fca6,dfimoveis_1340341,"SCN Quadra 1, ASA NORTE, BRASILIA",/imovel/lote-terreno-rea-0-quartos-aluguel-asa-norte-brasilia-df-scn-quadra-1-1340341,140000,"Oportunidade Comercial Exclusiva no Centro de Brasília.

Apresentamos um espaço comercial estrategicamente localizado no... 23/04/26",N/A,N/A,N/A,N/A,890 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1340341/f2dc9fd93f0fc12e0184f033c1f96ecb.webp,['https://img.dfimoveis.com.br/fotos/1340341/f2dc9fd93f0fc12e0184f033c1f96ecb.webp'],Joaquim Cândido Imóveis,2026-08-30T15:08:16.394621
4aefe0d20f95,dfimoveis_632219,"AEN 19, SETOR NORTE, PLANALTINA",/imovel/loja-0-quartos-aluguel-setor-norte-planaltina-df-aen-19-632219,25000,"Ideal para Clinicas Populares , Laboratórios 

Loja com 200 metros , possibilidade de aumentar 150 metros no mezanino. 
... 21/09/22",N/A,N/A,N/A,N/A,200 m²,Planaltina,https://img.dfimoveis.com.br/fotos/632219/d67f65b20ed64209f946c896befe79f0.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/632219/d67f65b20ed64209f946c896befe79f0.jpg?format=webp'],Nicolle Menali,2026-08-30T15:08:16.396581
73de2ebb04b4,dfimoveis_1173021,"SMSE Conjunto 10, SAMAMBAIA SUL, SAMAMBAIA",/imovel/casa-4-quartos-aluguel-samambaia-sul-samambaia-df-smse-conjunto-10-1173021,9000,"TH26066 - Setor de Mansões Sudeste, com 05 quartos sendo 05 suítes, 416m²/ hidromassagem. Agende a sua visita! 

Imóvel ... 31/05/25",5 Quartos,5 Suítes,N/A,6 Vagas,341 m²,Samambaia,https://img.dfimoveis.com.br/fotos/1173021/4cc63b3096307a7beeb20a97cc0fbc0a.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/1173021/4cc63b3096307a7beeb20a97cc0fbc0a.jpg?format=webp'],Thaís Imobiliária,2026-08-30T15:08:16.398691
d4a616def93e,dfimoveis_1213779,"Condomínio Santa Felicidade, JARDIM BOTANICO, BRASILIA",/imovel/casa-condominio-3-quartos-aluguel-jardim-botanico-brasilia-df-condominio-santa-felicidade-1213779,7100,"ELDORADO IMOBILIÁRIA ALUGA 
valor do aluguel ( R$ 7.200,00) 

 Apresentamos esta belíssima casa térrea novíssima, nunca ... 20/08/25",3 Quartos,1 Suíte,N/A,4 Vagas,250 m²,Jardim Botânico,https://img.dfimoveis.com.br/fotos/1213779/f89f2694eb54a0595b8903a568633fc8.webp,['https://img.dfimoveis.com.br/fotos/1213779/f89f2694eb54a0595b8903a568633fc8.webp'],Eldorado Imobiliária,2026-08-30T15:08:16.400832
69e74883cff6,dfimoveis_1414868,"Rua 13, NORTE, AGUAS CLARAS",/imovel/apartamento-3-quartos-aluguel-norte-aguas-claras-df-rua-13-1414868,8500,"Descubra um apartamento duplex na Rua 13, NORTE, em Águas Claras: um espaço que une conforto, praticidade e um estilo de... 19/08/26",3 Quartos,3 Suítes,N/A,2 Vagas,200 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1414868/0554455a79a8c25d39585498d7cb46c7.webp,['https://img.dfimoveis.com.br/fotos/1414868/0554455a79a8c25d39585498d7cb46c7.webp'],Dama Escritório Imobiliário ,2026-08-30T15:08:16.403209
ac06deb4dae4,dfimoveis_1415586,"Rua DAS FIGUEIRAS, NORTE, AGUAS CLARAS",/imovel/sala-0-quartos-aluguel-norte-aguas-claras-df-rua-das-figueiras-1415586,2700,"Excelente sala comercial mobiliada, funcional e com vista panorâmica definitiva;

Sala principal privativa com ampla mes... 20/08/26",N/A,N/A,N/A,1 Vaga,35 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1415586/3164de02305a6f22bd00055c1a961300.webp,['https://img.dfimoveis.com.br/fotos/1415586/3164de02305a6f22bd00055c1a961300.webp'],ONE Admin. Imóveis,2026-08-30T15:08:16.405580
c261901b7459,dfimoveis_1034626,"Rua COPAIBA, NORTE, AGUAS CLARAS",/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-copaiba-1034626,3000,"ESPECIFICAÇÕES DO APARTAMENTO
Apartamento 01 quarto com 44 m², sol perpendicular, 100% reformado, bancadas e pia em quar... 06/09/24",1 Quarto,1 Suíte,N/A,1 Vaga,44 m²,Águas Claras,https://img.dfimoveis.com.br/fotos/1034626/2548d2b240d08f9ee3ef9ffe98d6314a.jpg?format=webp,['https://img.dfimoveis.com.br/fotos/1034626/2548d2b240d08f9ee3ef9ffe98d6314a.jpg?format=webp'],Real Capital Imobiliária,2026-08-30T15:08:16.408788
1da5c54696d9,dfimoveis_1384204,"SCEN Trecho 1 Conjunto 36 Condominio Ilhas do Lago, ASA NORTE, BRASILIA",/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-scen-trecho-1-conjunto-36-condominio-ilhas-do-lago-1384204,16500,"EXCLUSIVIDADE ÀS MARGENS DO LAGO PARANOÁ

Imagine acordar todos os dias com uma vista permanente para o Lago Paranoá, ce... 13/07/26",3 Quartos,2 Suítes,N/A,2 Vagas,140 m²,Asa Norte,https://img.dfimoveis.com.br/fotos/1384204/7ce8c1283ac0bdea950d38bc6ea1ad93.webp,['https://img.dfimoveis.com.br/fotos/1384204/7ce8c1283ac0bdea950d38bc6ea1ad93.webp'],Nicolle Menali,2026-08-30T15:08:16.411073
46d4c47d1668,dfimoveis_877007,"Praça de Atividades 4, JARDINS MANGUEIRAL, BRASILIA",/imovel/sala-0-quartos-aluguel-jardins-mangueiral-brasilia-df-praca-de-atividades-4-877007,1340,"GRANDE OPORTUNIDADE SALAS COMERCIAIS JARDINS MANGUEIRAL POSTO MELHOR 25,00m²

Excelente opções de Salas Comerciais, pavi... 29/11/23",N/A,N/A,N/A,N/A,25 m²,Jardins Mangueiral,https://img.dfimoveis.com.br/fotos/877007/e288b2ca7e06eb040ab3bd605846ad58.webp,['https://img.dfimoveis.com.br/fotos/877007/e288b2ca7e06eb040ab3bd605846ad58.webp'],Empreendimentos Brasília,2026-08-30T15:08:30.463999
e10d2963c022,dfimoveis_1404151,"SQS 302 Bloco G, ASA SUL, BRASILIA",/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-302-bloco-g-1404151,6250,"TH7926 - Sqs 302 Asa Sul, Apartamento 03 quartos, 115m². Agende sua visita!  

Imóvel composto por sala, 03 quartos com ... 29/07/26",3 Quartos,1 Suíte,N/A,1 Vaga,115 m²,Asa Sul,https://img.dfimoveis.com.br/fotos/1404151/3cc55c835e8912bacd7e2828338f07c7.webp,['https://img.dfimoveis.com.br/fotos/1404151/3cc55c835e8912bacd7e2828338f07c7.webp'],Thaís Imobiliária,2026-08-30T15:08:30.466823
